Source	Target	Type	Id	Weight
10331	10333	Directed	1	1.0
10333	10334	Directed	2	1.0
10334	10335	Directed	3	1.0
10335	10336	Directed	4	1.0
10336	10337	Directed	5	1.0
10336	10339	Directed	6	1.0
10336	10340	Directed	7	1.0
10336	10342	Directed	8	1.0
10335	10344	Directed	9	1.0
10344	10345	Directed	10	1.0
10344	10347	Directed	11	1.0
10344	10349	Directed	12	1.0
10335	10351	Directed	13	1.0
10351	10353	Directed	14	1.0
10351	10355	Directed	15	1.0
10351	10357	Directed	16	1.0
10351	10359	Directed	17	1.0
10351	10361	Directed	18	1.0
10334	10363	Directed	19	1.0
10363	10364	Directed	20	1.0
10364	10365	Directed	21	1.0
10364	10367	Directed	22	1.0
10363	10368	Directed	23	1.0
10363	10370	Directed	24	1.0
10363	10372	Directed	25	1.0
10334	10374	Directed	26	1.0
10374	10375	Directed	27	1.0
10375	10376	Directed	28	1.0
10375	10378	Directed	29	1.0
10375	10380	Directed	30	1.0
10374	10382	Directed	31	1.0
10382	10383	Directed	32	1.0
10382	10385	Directed	33	1.0
10374	10387	Directed	34	1.0
10387	10388	Directed	35	1.0
10387	10390	Directed	36	1.0
10387	10392	Directed	37	1.0
10374	10394	Directed	38	1.0
10394	10395	Directed	39	1.0
10394	10396	Directed	40	1.0
10394	10398	Directed	41	1.0
10374	10400	Directed	42	1.0
10400	10401	Directed	43	1.0
10400	10403	Directed	44	1.0
10333	10405	Directed	45	1.0
10405	10406	Directed	46	1.0
10406	10407	Directed	47	1.0
10406	10409	Directed	48	1.0
10406	10411	Directed	49	1.0
10406	10413	Directed	50	1.0
10406	10415	Directed	51	1.0
10406	10417	Directed	52	1.0
10405	10419	Directed	53	1.0
10419	10420	Directed	54	1.0
10419	10422	Directed	55	1.0
10419	10423	Directed	56	1.0
10419	10424	Directed	57	1.0
10405	10425	Directed	58	1.0
10425	10426	Directed	59	1.0
10425	10428	Directed	60	1.0
10333	10430	Directed	61	1.0
10430	10431	Directed	62	1.0
10430	10432	Directed	63	1.0
10430	10433	Directed	64	1.0
10430	10434	Directed	65	1.0
10430	10435	Directed	66	1.0
10430	10436	Directed	67	1.0
10430	10437	Directed	68	1.0
10331	10438	Directed	69	1.0
10438	10439	Directed	70	1.0
10439	10440	Directed	71	1.0
10439	10441	Directed	72	1.0
10439	10442	Directed	73	1.0
10439	10444	Directed	74	1.0
10438	10445	Directed	75	1.0
10445	10446	Directed	76	1.0
10446	10447	Directed	77	1.0
10446	10448	Directed	78	1.0
10446	10449	Directed	79	1.0
10445	10450	Directed	80	1.0
10450	10452	Directed	81	1.0
10450	10453	Directed	82	1.0
10450	10454	Directed	83	1.0
10450	10455	Directed	84	1.0
10450	10456	Directed	85	1.0
10445	10457	Directed	86	1.0
10457	10458	Directed	87	1.0
10457	10459	Directed	88	1.0
10457	10460	Directed	89	1.0
10445	10461	Directed	90	1.0
10461	10462	Directed	91	1.0
10461	10463	Directed	92	1.0
10461	10464	Directed	93	1.0
10445	10465	Directed	94	1.0
10465	10466	Directed	95	1.0
10465	10467	Directed	96	1.0
10465	10468	Directed	97	1.0
10445	10469	Directed	98	1.0
10469	10470	Directed	99	1.0
10469	10471	Directed	100	1.0
10469	10472	Directed	101	1.0
10445	10473	Directed	102	1.0
10473	10474	Directed	103	1.0
10473	10475	Directed	104	1.0
10473	10476	Directed	105	1.0
10445	10477	Directed	106	1.0
10477	10478	Directed	107	1.0
10477	10479	Directed	108	1.0
10477	10480	Directed	109	1.0
10477	10481	Directed	110	1.0
10445	10482	Directed	111	1.0
10445	10483	Directed	112	1.0
10445	10484	Directed	113	1.0
10445	10485	Directed	114	1.0
10445	10486	Directed	115	1.0
10445	10487	Directed	116	1.0
10445	10488	Directed	117	1.0
10445	10489	Directed	118	1.0
10445	10490	Directed	119	1.0
10331	10491	Directed	120	1.0
10491	10492	Directed	121	1.0
10492	10493	Directed	122	1.0
10493	10494	Directed	123	1.0
10493	10495	Directed	124	1.0
10493	10496	Directed	125	1.0
10493	10497	Directed	126	1.0
10493	10498	Directed	127	1.0
10493	10499	Directed	128	1.0
10493	10500	Directed	129	1.0
10493	10501	Directed	130	1.0
10493	10502	Directed	131	1.0
10493	10503	Directed	132	1.0
10492	10504	Directed	133	1.0
10504	10505	Directed	134	1.0
10504	10506	Directed	135	1.0
10504	10507	Directed	136	1.0
10504	10508	Directed	137	1.0
10504	10509	Directed	138	1.0
10504	10510	Directed	139	1.0
10504	10511	Directed	140	1.0
10504	10512	Directed	141	1.0
10504	10513	Directed	142	1.0
10504	10514	Directed	143	1.0
10504	10515	Directed	144	1.0
10504	10516	Directed	145	1.0
10504	10517	Directed	146	1.0
10504	10518	Directed	147	1.0
10504	10519	Directed	148	1.0
10491	10520	Directed	149	1.0
10520	10521	Directed	150	1.0
10520	10523	Directed	151	1.0
10520	10525	Directed	152	1.0
10520	10527	Directed	153	1.0
10491	10529	Directed	154	1.0
10529	10530	Directed	155	1.0
10529	10532	Directed	156	1.0
10529	10533	Directed	157	1.0
10529	10534	Directed	158	1.0
10529	10535	Directed	159	1.0
10491	10537	Directed	160	1.0
10537	10538	Directed	161	1.0
10537	10539	Directed	162	1.0
10537	10540	Directed	163	1.0
