Source	Target	Type	id	weight
3661	3663	Directed	309	1.0
3663	3664	Directed	310	1.0
3664	3665	Directed	311	1.0
3664	3666	Directed	312	1.0
3664	3667	Directed	313	1.0
3664	3668	Directed	314	1.0
3664	3669	Directed	315	1.0
3664	3670	Directed	316	1.0
3664	3671	Directed	317	1.0
3664	3672	Directed	318	1.0
3663	3673	Directed	319	1.0
3673	3674	Directed	320	1.0
3673	3675	Directed	321	1.0
3673	3676	Directed	322	1.0
3663	3677	Directed	323	1.0
3677	3678	Directed	324	1.0
3678	3679	Directed	325	1.0
3678	3680	Directed	326	1.0
3678	3681	Directed	327	1.0
3677	3682	Directed	328	1.0
3677	3684	Directed	329	1.0
3677	3686	Directed	330	1.0
3677	3688	Directed	331	1.0
3688	3689	Directed	332	1.0
3688	3690	Directed	333	1.0
3661	3691	Directed	334	1.0
3691	3692	Directed	335	1.0
3691	3693	Directed	336	1.0
3693	3694	Directed	337	1.0
3693	3695	Directed	338	1.0
3693	3696	Directed	339	1.0
3691	3697	Directed	340	1.0
3697	3698	Directed	341	1.0
3698	3699	Directed	342	1.0
3698	3701	Directed	343	1.0
3698	3702	Directed	344	1.0
3698	3703	Directed	345	1.0
3697	3704	Directed	346	1.0
3704	3705	Directed	347	1.0
3704	3706	Directed	348	1.0
3704	3707	Directed	349	1.0
3704	3708	Directed	350	1.0
3697	3709	Directed	351	1.0
3697	3711	Directed	352	1.0
3697	3714	Directed	353	1.0
3697	3716	Directed	354	1.0
3691	3718	Directed	355	1.0
3718	3719	Directed	356	1.0
3718	3722	Directed	357	1.0
3722	3723	Directed	358	1.0
3722	3724	Directed	359	1.0
3722	3726	Directed	360	1.0
3722	3728	Directed	361	1.0
3718	3729	Directed	362	1.0
3661	3731	Directed	363	1.0
3731	3732	Directed	364	1.0
3732	3733	Directed	365	1.0
3732	3735	Directed	366	1.0
3731	3736	Directed	367	1.0
3736	3737	Directed	368	1.0
3736	3738	Directed	369	1.0
3731	3739	Directed	370	1.0
3739	3740	Directed	371	1.0
3740	3741	Directed	372	1.0
3740	3742	Directed	373	1.0
3740	3743	Directed	374	1.0
3740	3744	Directed	375	1.0
3740	3745	Directed	376	1.0
3740	3746	Directed	377	1.0
3740	3747	Directed	378	1.0
3740	3748	Directed	379	1.0
3740	3749	Directed	380	1.0
3740	3750	Directed	381	1.0
3739	3751	Directed	382	1.0
3739	3753	Directed	383	1.0
3739	3755	Directed	384	1.0
3731	3757	Directed	385	1.0
3757	3758	Directed	386	1.0
3758	3759	Directed	387	1.0
3758	3760	Directed	388	1.0
3758	3761	Directed	389	1.0
3757	3763	Directed	390	1.0
3763	3764	Directed	391	1.0
3763	3765	Directed	392	1.0
3763	3766	Directed	393	1.0
3763	3767	Directed	394	1.0
3763	3768	Directed	395	1.0
3763	3769	Directed	396	1.0
3763	3771	Directed	397	1.0
3763	3773	Directed	398	1.0
3757	3774	Directed	399	1.0
3774	3775	Directed	400	1.0
3774	3776	Directed	401	1.0
3774	3777	Directed	402	1.0
3757	3778	Directed	403	1.0
3731	3780	Directed	404	1.0
3780	3781	Directed	405	1.0
3780	3782	Directed	406	1.0
3780	3784	Directed	407	1.0
3780	3785	Directed	408	1.0
3780	3786	Directed	409	1.0
3731	3787	Directed	410	1.0
3787	3788	Directed	411	1.0
3787	3790	Directed	412	1.0
3790	3791	Directed	413	1.0
3790	3792	Directed	414	1.0
3790	3793	Directed	415	1.0
3790	3794	Directed	416	1.0
3787	3795	Directed	417	1.0
3731	3797	Directed	418	1.0
3797	3798	Directed	419	1.0
3797	3800	Directed	420	1.0
3797	3802	Directed	421	1.0
3797	3804	Directed	422	1.0
3731	3805	Directed	423	1.0
3805	3806	Directed	424	1.0
3806	3807	Directed	425	1.0
3806	3808	Directed	426	1.0
3806	3809	Directed	427	1.0
3806	3810	Directed	428	1.0
3805	3811	Directed	429	1.0
3811	3812	Directed	430	1.0
3811	3814	Directed	431	1.0
3811	3815	Directed	432	1.0
3805	3816	Directed	433	1.0
3816	3817	Directed	434	1.0
3816	3818	Directed	435	1.0
3816	3819	Directed	436	1.0
3816	3820	Directed	437	1.0
3805	3821	Directed	438	1.0
3821	3822	Directed	439	1.0
3821	3823	Directed	440	1.0
3821	3824	Directed	441	1.0
3821	3825	Directed	442	1.0
3805	3826	Directed	443	1.0
3826	3827	Directed	444	1.0
3826	3828	Directed	445	1.0
3826	3829	Directed	446	1.0
3826	3830	Directed	447	1.0
3826	3831	Directed	448	1.0
3731	3832	Directed	449	1.0
3731	3833	Directed	450	1.0
3833	3834	Directed	451	1.0
3833	3835	Directed	452	1.0
3833	3836	Directed	453	1.0
3833	3838	Directed	454	1.0
3833	3839	Directed	455	1.0
3833	3840	Directed	456	1.0
3833	3841	Directed	457	1.0
3731	3842	Directed	458	1.0
3842	3843	Directed	459	1.0
3842	3845	Directed	460	1.0
3845	3846	Directed	461	1.0
3845	3847	Directed	462	1.0
3842	3848	Directed	463	1.0
3661	3850	Directed	464	1.0
3850	3851	Directed	465	1.0
3851	3852	Directed	466	1.0
3851	3854	Directed	467	1.0
3854	3855	Directed	468	1.0
3854	3856	Directed	469	1.0
3851	3857	Directed	470	1.0
3857	3858	Directed	471	1.0
3857	3859	Directed	472	1.0
3850	3860	Directed	473	1.0
3860	3861	Directed	474	1.0
3860	3863	Directed	475	1.0
3863	3864	Directed	476	1.0
3863	3865	Directed	477	1.0
3863	3866	Directed	478	1.0
3863	3867	Directed	479	1.0
3860	3868	Directed	480	1.0
3868	3869	Directed	481	1.0
3868	3870	Directed	482	1.0
3868	3871	Directed	483	1.0
3868	3872	Directed	484	1.0
3868	3873	Directed	485	1.0
3868	3874	Directed	486	1.0
3868	3875	Directed	487	1.0
3860	3876	Directed	488	1.0
3876	3877	Directed	489	1.0
3876	3878	Directed	490	1.0
3876	3879	Directed	491	1.0
3860	3880	Directed	492	1.0
3860	3882	Directed	493	1.0
3882	3883	Directed	494	1.0
3882	3884	Directed	495	1.0
3882	3886	Directed	496	1.0
3860	3887	Directed	497	1.0
3661	3889	Directed	498	1.0
3889	3890	Directed	499	1.0
3890	3891	Directed	500	1.0
3891	3892	Directed	501	1.0
3891	3893	Directed	502	1.0
3890	3894	Directed	503	1.0
3890	3896	Directed	504	1.0
3889	3898	Directed	505	1.0
3898	3899	Directed	506	1.0
3899	3901	Directed	507	1.0
3899	3903	Directed	508	1.0
3899	3904	Directed	509	1.0
3899	3905	Directed	510	1.0
3898	3907	Directed	511	1.0
3907	3909	Directed	512	1.0
3907	3910	Directed	513	1.0
3889	3911	Directed	514	1.0
3911	3912	Directed	515	1.0
3911	3914	Directed	516	1.0
3911	3915	Directed	517	1.0
3889	3916	Directed	518	1.0
3661	3917	Directed	519	1.0
3917	3918	Directed	520	1.0
3918	3919	Directed	521	1.0
3918	3922	Directed	522	1.0
3922	3923	Directed	523	1.0
3922	3925	Directed	524	1.0
3918	3926	Directed	525	1.0
3918	3928	Directed	526	1.0
3928	3929	Directed	527	1.0
3928	3931	Directed	528	1.0
3918	3932	Directed	529	1.0
3917	3935	Directed	530	1.0
3935	3936	Directed	531	1.0
3935	3937	Directed	532	1.0
3935	3938	Directed	533	1.0
3935	3939	Directed	534	1.0
