Source	Target	Type	Id	Weight
10240	10242	Directed	1	1.0
10242	10243	Directed	2	1.0
10243	10244	Directed	3	1.0
10244	10245	Directed	4	1.0
10245	10246	Directed	5	1.0
10245	10247	Directed	6	1.0
10245	10248	Directed	7	1.0
10244	10249	Directed	8	1.0
10249	10250	Directed	9	1.0
10249	10251	Directed	10	1.0
10244	10252	Directed	11	1.0
10252	10253	Directed	12	1.0
10252	10254	Directed	13	1.0
10252	10255	Directed	14	1.0
10252	10256	Directed	15	1.0
10244	10257	Directed	16	1.0
10257	10258	Directed	17	1.0
10257	10259	Directed	18	1.0
10243	10260	Directed	19	1.0
10243	10262	Directed	20	1.0
10242	10264	Directed	21	1.0
10264	10265	Directed	22	1.0
10264	10266	Directed	23	1.0
10266	10267	Directed	24	1.0
10266	10268	Directed	25	1.0
10266	10269	Directed	26	1.0
10266	10270	Directed	27	1.0
10266	10271	Directed	28	1.0
10266	10272	Directed	29	1.0
10266	10273	Directed	30	1.0
10266	10274	Directed	31	1.0
10266	10275	Directed	32	1.0
10266	10276	Directed	33	1.0
10266	10277	Directed	34	1.0
10266	10278	Directed	35	1.0
10266	10279	Directed	36	1.0
10266	10280	Directed	37	1.0
10266	10281	Directed	38	1.0
10266	10282	Directed	39	1.0
10266	10283	Directed	40	1.0
10242	10284	Directed	41	1.0
10284	10285	Directed	42	1.0
10284	10286	Directed	43	1.0
10284	10287	Directed	44	1.0
10240	10288	Directed	45	1.0
10288	10289	Directed	46	1.0
10289	10290	Directed	47	1.0
10290	10291	Directed	48	1.0
10290	10292	Directed	49	1.0
10290	10293	Directed	50	1.0
10290	10295	Directed	51	1.0
10290	10296	Directed	52	1.0
10290	10298	Directed	53	1.0
10290	10299	Directed	54	1.0
10289	10300	Directed	55	1.0
10300	10301	Directed	56	1.0
10300	10303	Directed	57	1.0
10300	10304	Directed	58	1.0
10300	10305	Directed	59	1.0
10300	10306	Directed	60	1.0
10289	10307	Directed	61	1.0
10307	10308	Directed	62	1.0
10307	10310	Directed	63	1.0
10307	10311	Directed	64	1.0
10307	10312	Directed	65	1.0
10307	10313	Directed	66	1.0
10307	10314	Directed	67	1.0
10307	10316	Directed	68	1.0
10307	10317	Directed	69	1.0
10307	10318	Directed	70	1.0
10289	10320	Directed	71	1.0
10289	10322	Directed	72	1.0
10289	10324	Directed	73	1.0
10288	10325	Directed	74	1.0
10325	10326	Directed	75	1.0
10325	10327	Directed	76	1.0
10325	10328	Directed	77	1.0
10325	10330	Directed	78	1.0
