Source	Target	Type	Id	Weight
6322	6324	Directed	1	1.0
6324	6325	Directed	2	1.0
6324	6328	Directed	3	1.0
6328	6329	Directed	4	1.0
6329	6330	Directed	5	1.0
6329	6331	Directed	6	1.0
6331	6332	Directed	7	1.0
6331	6334	Directed	8	1.0
6329	6336	Directed	9	1.0
6336	6337	Directed	10	1.0
6336	6338	Directed	11	1.0
6329	6340	Directed	12	1.0
6340	6341	Directed	13	1.0
6340	6342	Directed	14	1.0
6340	6344	Directed	15	1.0
6329	6346	Directed	16	1.0
6328	6347	Directed	17	1.0
6324	6348	Directed	18	1.0
6348	6349	Directed	19	1.0
6348	6351	Directed	20	1.0
6351	6352	Directed	21	1.0
6351	6354	Directed	22	1.0
6348	6356	Directed	23	1.0
6356	6357	Directed	24	1.0
6356	6359	Directed	25	1.0
6324	6361	Directed	26	1.0
6361	6362	Directed	27	1.0
6362	6363	Directed	28	1.0
6363	6364	Directed	29	1.0
6363	6365	Directed	30	1.0
6363	6366	Directed	31	1.0
6362	6368	Directed	32	1.0
6368	6370	Directed	33	1.0
6368	6371	Directed	34	1.0
6361	6373	Directed	35	1.0
6373	6374	Directed	36	1.0
6374	6375	Directed	37	1.0
6374	6376	Directed	38	1.0
6374	6377	Directed	39	1.0
6374	6379	Directed	40	1.0
6373	6381	Directed	41	1.0
6373	6382	Directed	42	1.0
6382	6383	Directed	43	1.0
6382	6385	Directed	44	1.0
6324	6387	Directed	45	1.0
6387	6388	Directed	46	1.0
6388	6389	Directed	47	1.0
6389	6391	Directed	48	1.0
6389	6393	Directed	49	1.0
6388	6395	Directed	50	1.0
6395	6397	Directed	51	1.0
6395	6398	Directed	52	1.0
6388	6399	Directed	53	1.0
6387	6401	Directed	54	1.0
6401	6403	Directed	55	1.0
6403	6404	Directed	56	1.0
6403	6406	Directed	57	1.0
6401	6408	Directed	58	1.0
6408	6409	Directed	59	1.0
6408	6411	Directed	60	1.0
6408	6412	Directed	61	1.0
6387	6414	Directed	62	1.0
6414	6415	Directed	63	1.0
6414	6417	Directed	64	1.0
6414	6418	Directed	65	1.0
6387	6420	Directed	66	1.0
6387	6421	Directed	67	1.0
6421	6423	Directed	68	1.0
6421	6424	Directed	69	1.0
6421	6426	Directed	70	1.0
6324	6428	Directed	71	1.0
6428	6429	Directed	72	1.0
6429	6430	Directed	73	1.0
6429	6432	Directed	74	1.0
6429	6434	Directed	75	1.0
6428	6436	Directed	76	1.0
6436	6437	Directed	77	1.0
6436	6439	Directed	78	1.0
6439	6441	Directed	79	1.0
6439	6442	Directed	80	1.0
6436	6443	Directed	81	1.0
6436	6445	Directed	82	1.0
6436	6446	Directed	83	1.0
6436	6448	Directed	84	1.0
6436	6449	Directed	85	1.0
6324	6451	Directed	86	1.0
6451	6452	Directed	87	1.0
6452	6453	Directed	88	1.0
6452	6454	Directed	89	1.0
6451	6456	Directed	90	1.0
6456	6457	Directed	91	1.0
6457	6458	Directed	92	1.0
6457	6460	Directed	93	1.0
6456	6462	Directed	94	1.0
6456	6464	Directed	95	1.0
6456	6466	Directed	96	1.0
6466	6467	Directed	97	1.0
6466	6468	Directed	98	1.0
6451	6469	Directed	99	1.0
6469	6470	Directed	100	1.0
6469	6472	Directed	101	1.0
6469	6474	Directed	102	1.0
6469	6476	Directed	103	1.0
6324	6477	Directed	104	1.0
6477	6478	Directed	105	1.0
6478	6479	Directed	106	1.0
6478	6481	Directed	107	1.0
6478	6483	Directed	108	1.0
6477	6484	Directed	109	1.0
6484	6485	Directed	110	1.0
6484	6487	Directed	111	1.0
6484	6488	Directed	112	1.0
6477	6490	Directed	113	1.0
6324	6491	Directed	114	1.0
6491	6493	Directed	115	1.0
6491	6494	Directed	116	1.0
6491	6495	Directed	117	1.0
6491	6497	Directed	118	1.0
6497	6498	Directed	119	1.0
6497	6499	Directed	120	1.0
6491	6501	Directed	121	1.0
