Source	Target	Type	id	weight
2067	2069	Directed	164	1.0
2069	2070	Directed	165	1.0
2069	2071	Directed	166	1.0
2071	2072	Directed	167	1.0
2071	2074	Directed	168	1.0
2071	2076	Directed	169	1.0
2071	2078	Directed	170	1.0
2071	2080	Directed	171	1.0
2080	2081	Directed	172	1.0
2080	2082	Directed	173	1.0
2080	2083	Directed	174	1.0
2071	2084	Directed	175	1.0
2071	2086	Directed	176	1.0
2071	2088	Directed	177	1.0
2071	2090	Directed	178	1.0
2090	2091	Directed	179	1.0
2090	2093	Directed	180	1.0
2090	2094	Directed	181	1.0
2090	2096	Directed	182	1.0
2071	2097	Directed	183	1.0
2069	2099	Directed	184	1.0
2099	2101	Directed	185	1.0
2099	2103	Directed	186	1.0
2099	2105	Directed	187	1.0
2099	2107	Directed	188	1.0
2107	2108	Directed	189	1.0
2107	2109	Directed	190	1.0
2107	2110	Directed	191	1.0
2107	2111	Directed	192	1.0
2107	2112	Directed	193	1.0
2107	2113	Directed	194	1.0
2107	2114	Directed	195	1.0
2107	2115	Directed	196	1.0
2107	2116	Directed	197	1.0
2099	2117	Directed	198	1.0
2117	2118	Directed	199	1.0
2117	2119	Directed	200	1.0
2099	2120	Directed	201	1.0
2099	2122	Directed	202	1.0
2069	2124	Directed	203	1.0
2069	2125	Directed	204	1.0
2125	2126	Directed	205	1.0
2125	2127	Directed	206	1.0
2125	2128	Directed	207	1.0
2125	2129	Directed	208	1.0
2069	2130	Directed	209	1.0
2067	2131	Directed	210	1.0
2131	2132	Directed	211	1.0
2132	2133	Directed	212	1.0
2132	2134	Directed	213	1.0
2132	2135	Directed	214	1.0
2132	2136	Directed	215	1.0
2132	2137	Directed	216	1.0
2132	2138	Directed	217	1.0
2132	2139	Directed	218	1.0
2131	2140	Directed	219	1.0
2140	2141	Directed	220	1.0
2140	2142	Directed	221	1.0
2140	2144	Directed	222	1.0
2140	2145	Directed	223	1.0
2131	2146	Directed	224	1.0
2067	2147	Directed	225	1.0
2147	2148	Directed	226	1.0
2148	2149	Directed	227	1.0
2148	2150	Directed	228	1.0
2148	2151	Directed	229	1.0
2148	2152	Directed	230	1.0
2148	2153	Directed	231	1.0
2147	2155	Directed	232	1.0
2147	2156	Directed	233	1.0
2156	2157	Directed	234	1.0
2156	2158	Directed	235	1.0
2156	2159	Directed	236	1.0
2156	2160	Directed	237	1.0
2147	2161	Directed	238	1.0
2161	2162	Directed	239	1.0
2161	2163	Directed	240	1.0
2161	2164	Directed	241	1.0
2161	2165	Directed	242	1.0
2147	2166	Directed	243	1.0
2166	2167	Directed	244	1.0
2166	2168	Directed	245	1.0
2166	2169	Directed	246	1.0
