Source	Target	Type	Id	Weight
7129	7131	Directed	1	1.0
7131	7132	Directed	2	1.0
7131	7133	Directed	3	1.0
7133	7134	Directed	4	1.0
7134	7135	Directed	5	1.0
7134	7137	Directed	6	1.0
7134	7138	Directed	7	1.0
7138	7139	Directed	8	1.0
7138	7140	Directed	9	1.0
7134	7141	Directed	10	1.0
7133	7142	Directed	11	1.0
7142	7143	Directed	12	1.0
7142	7145	Directed	13	1.0
7142	7147	Directed	14	1.0
7142	7149	Directed	15	1.0
7149	7151	Directed	16	1.0
7149	7153	Directed	17	1.0
7142	7155	Directed	18	1.0
7131	7157	Directed	19	1.0
7157	7158	Directed	20	1.0
7158	7160	Directed	21	1.0
7158	7161	Directed	22	1.0
7157	7162	Directed	23	1.0
7162	7163	Directed	24	1.0
7163	7164	Directed	25	1.0
7163	7166	Directed	26	1.0
7162	7167	Directed	27	1.0
7162	7169	Directed	28	1.0
7169	7170	Directed	29	1.0
7169	7171	Directed	30	1.0
7169	7172	Directed	31	1.0
7131	7174	Directed	32	1.0
7174	7175	Directed	33	1.0
7175	7176	Directed	34	1.0
7175	7178	Directed	35	1.0
7174	7179	Directed	36	1.0
7179	7180	Directed	37	1.0
7179	7181	Directed	38	1.0
7179	7183	Directed	39	1.0
7183	7184	Directed	40	1.0
7183	7186	Directed	41	1.0
7183	7188	Directed	42	1.0
7129	7190	Directed	43	1.0
7190	7191	Directed	44	1.0
7191	7192	Directed	45	1.0
7192	7193	Directed	46	1.0
7192	7195	Directed	47	1.0
7192	7196	Directed	48	1.0
7192	7198	Directed	49	1.0
7198	7199	Directed	50	1.0
7198	7201	Directed	51	1.0
7192	7203	Directed	52	1.0
7203	7205	Directed	53	1.0
7203	7207	Directed	54	1.0
7191	7209	Directed	55	1.0
7191	7212	Directed	56	1.0
7190	7215	Directed	57	1.0
7215	7216	Directed	58	1.0
7216	7217	Directed	59	1.0
7216	7218	Directed	60	1.0
7215	7220	Directed	61	1.0
7220	7221	Directed	62	1.0
7220	7222	Directed	63	1.0
7190	7223	Directed	64	1.0
7223	7225	Directed	65	1.0
7225	7226	Directed	66	1.0
7226	7227	Directed	67	1.0
7226	7229	Directed	68	1.0
7225	7231	Directed	69	1.0
7225	7232	Directed	70	1.0
7223	7234	Directed	71	1.0
7234	7235	Directed	72	1.0
7235	7237	Directed	73	1.0
7235	7239	Directed	74	1.0
7234	7240	Directed	75	1.0
7240	7242	Directed	76	1.0
7240	7243	Directed	77	1.0
7240	7244	Directed	78	1.0
7234	7246	Directed	79	1.0
7129	7248	Directed	80	1.0
7248	7249	Directed	81	1.0
7248	7251	Directed	82	1.0
7251	7252	Directed	83	1.0
7251	7255	Directed	84	1.0
7255	7257	Directed	85	1.0
7255	7258	Directed	86	1.0
7251	7260	Directed	87	1.0
7260	7261	Directed	88	1.0
7260	7263	Directed	89	1.0
7251	7265	Directed	90	1.0
7251	7268	Directed	91	1.0
7248	7271	Directed	92	1.0
7271	7272	Directed	93	1.0
7272	7273	Directed	94	1.0
7272	7274	Directed	95	1.0
7271	7276	Directed	96	1.0
7276	7277	Directed	97	1.0
7276	7278	Directed	98	1.0
7276	7279	Directed	99	1.0
7276	7281	Directed	100	1.0
7276	7283	Directed	101	1.0
7248	7285	Directed	102	1.0
7285	7286	Directed	103	1.0
7286	7287	Directed	104	1.0
7286	7288	Directed	105	1.0
7286	7290	Directed	106	1.0
7285	7291	Directed	107	1.0
7248	7294	Directed	108	1.0
7129	7296	Directed	109	1.0
7296	7297	Directed	110	1.0
7296	7299	Directed	111	1.0
7299	7300	Directed	112	1.0
7299	7303	Directed	113	1.0
7303	7305	Directed	114	1.0
7303	7307	Directed	115	1.0
7303	7309	Directed	116	1.0
7299	7310	Directed	117	1.0
7310	7311	Directed	118	1.0
7310	7313	Directed	119	1.0
7313	7315	Directed	120	1.0
7313	7316	Directed	121	1.0
7296	7318	Directed	122	1.0
7318	7319	Directed	123	1.0
7319	7320	Directed	124	1.0
7319	7321	Directed	125	1.0
7319	7323	Directed	126	1.0
7319	7324	Directed	127	1.0
7319	7326	Directed	128	1.0
7318	7328	Directed	129	1.0
7328	7329	Directed	130	1.0
7328	7331	Directed	131	1.0
7328	7333	Directed	132	1.0
7318	7335	Directed	133	1.0
7335	7336	Directed	134	1.0
7335	7337	Directed	135	1.0
7335	7339	Directed	136	1.0
7335	7341	Directed	137	1.0
7318	7343	Directed	138	1.0
7343	7344	Directed	139	1.0
7343	7346	Directed	140	1.0
7343	7347	Directed	141	1.0
7343	7348	Directed	142	1.0
7348	7349	Directed	143	1.0
7348	7351	Directed	144	1.0
7348	7353	Directed	145	1.0
7296	7355	Directed	146	1.0
7355	7356	Directed	147	1.0
7355	7358	Directed	148	1.0
7355	7360	Directed	149	1.0
7355	7363	Directed	150	1.0
