Source	Target	Type	id	weight
1608	1660	Directed	366	1.0
1608	1610	Directed	327	1.0
1610	1651	Directed	358	1.0
1610	1642	Directed	350	1.0
1610	1641	Directed	349	1.0
1610	1634	Directed	344	1.0
1610	1630	Directed	340	1.0
1610	1622	Directed	334	1.0
1610	1611	Directed	328	1.0
1660	1765	Directed	456	1.0
1660	1691	Directed	393	1.0
1611	1618	Directed	331	1.0
1611	1615	Directed	330	1.0
1611	1612	Directed	329	1.0
1622	1625	Directed	336	1.0
1622	1623	Directed	335	1.0
1630	1633	Directed	343	1.0
1630	1632	Directed	342	1.0
1630	1631	Directed	341	1.0
1634	1639	Directed	348	1.0
1634	1635	Directed	345	1.0
1642	1645	Directed	352	1.0
1642	1643	Directed	351	1.0
1651	1658	Directed	365	1.0
1651	1655	Directed	362	1.0
1651	1652	Directed	359	1.0
1691	1699	Directed	399	1.0
1691	1697	Directed	398	1.0
1691	1692	Directed	394	1.0
1765	1770	Directed	461	1.0
1765	1769	Directed	460	1.0
1765	1768	Directed	459	1.0
1765	1767	Directed	458	1.0
1765	1766	Directed	457	1.0
1618	1621	Directed	333	1.0
1618	1619	Directed	332	1.0
1625	1628	Directed	339	1.0
1625	1627	Directed	338	1.0
1625	1626	Directed	337	1.0
1635	1637	Directed	347	1.0
1635	1636	Directed	346	1.0
1645	1650	Directed	357	1.0
1645	1649	Directed	356	1.0
1645	1648	Directed	355	1.0
1645	1647	Directed	354	1.0
1645	1646	Directed	353	1.0
1652	1654	Directed	361	1.0
1652	1653	Directed	360	1.0
1655	1657	Directed	364	1.0
1655	1656	Directed	363	1.0
1692	1695	Directed	397	1.0
1692	1694	Directed	396	1.0
1692	1693	Directed	395	1.0
