Source	Target	Type	id	weight
978	980	Directed	791	1.0
980	981	Directed	792	1.0
981	982	Directed	793	1.0
982	983	Directed	794	1.0
982	984	Directed	795	1.0
982	986	Directed	796	1.0
982	987	Directed	797	1.0
982	988	Directed	798	1.0
982	989	Directed	799	1.0
982	990	Directed	800	1.0
981	991	Directed	801	1.0
981	993	Directed	802	1.0
993	994	Directed	803	1.0
993	995	Directed	804	1.0
993	996	Directed	805	1.0
993	997	Directed	806	1.0
993	998	Directed	807	1.0
993	999	Directed	808	1.0
980	1000	Directed	809	1.0
1000	1001	Directed	810	1.0
1001	1002	Directed	811	1.0
1001	1003	Directed	812	1.0
1000	1004	Directed	813	1.0
1004	1005	Directed	814	1.0
1004	1007	Directed	815	1.0
1000	1008	Directed	816	1.0
1008	1009	Directed	817	1.0
1008	1010	Directed	818	1.0
1000	1011	Directed	819	1.0
1000	1013	Directed	820	1.0
980	1015	Directed	821	1.0
1015	1016	Directed	822	1.0
1015	1017	Directed	823	1.0
1015	1018	Directed	824	1.0
1015	1019	Directed	825	1.0
980	1020	Directed	826	1.0
1020	1021	Directed	827	1.0
1021	1022	Directed	828	1.0
1021	1023	Directed	829	1.0
1021	1024	Directed	830	1.0
1020	1025	Directed	831	1.0
1025	1026	Directed	832	1.0
1025	1027	Directed	833	1.0
1025	1028	Directed	834	1.0
980	1029	Directed	835	1.0
1029	1030	Directed	836	1.0
1030	1031	Directed	837	1.0
1030	1032	Directed	838	1.0
1030	1033	Directed	839	1.0
1029	1034	Directed	840	1.0
1034	1035	Directed	841	1.0
1034	1036	Directed	842	1.0
1034	1037	Directed	843	1.0
1029	1038	Directed	844	1.0
1029	1040	Directed	845	1.0
978	1042	Directed	846	1.0
1042	1043	Directed	847	1.0
1043	1044	Directed	848	1.0
1044	1045	Directed	849	1.0
1044	1046	Directed	850	1.0
1044	1047	Directed	851	1.0
1043	1048	Directed	852	1.0
1043	1050	Directed	853	1.0
1043	1052	Directed	854	1.0
1052	1053	Directed	855	1.0
1052	1054	Directed	856	1.0
1043	1055	Directed	857	1.0
1055	1056	Directed	858	1.0
1055	1057	Directed	859	1.0
1055	1058	Directed	860	1.0
1043	1059	Directed	861	1.0
1042	1061	Directed	862	1.0
1061	1062	Directed	863	1.0
1061	1064	Directed	864	1.0
1061	1067	Directed	865	1.0
1061	1069	Directed	866	1.0
1061	1071	Directed	867	1.0
1071	1072	Directed	868	1.0
1071	1073	Directed	869	1.0
1071	1074	Directed	870	1.0
1071	1075	Directed	871	1.0
1071	1076	Directed	872	1.0
1071	1077	Directed	873	1.0
1077	1079	Directed	874	1.0
1077	1080	Directed	875	1.0
1077	1081	Directed	876	1.0
1071	1082	Directed	877	1.0
1071	1083	Directed	878	1.0
1061	1084	Directed	879	1.0
1084	1085	Directed	880	1.0
1084	1086	Directed	881	1.0
1084	1088	Directed	882	1.0
1084	1089	Directed	883	1.0
1061	1090	Directed	884	1.0
1090	1091	Directed	885	1.0
1090	1092	Directed	886	1.0
1090	1093	Directed	887	1.0
1042	1094	Directed	888	1.0
1094	1095	Directed	889	1.0
1094	1097	Directed	890	1.0
1094	1099	Directed	891	1.0
1094	1101	Directed	892	1.0
1094	1103	Directed	893	1.0
1042	1104	Directed	894	1.0
1104	1105	Directed	895	1.0
1105	1106	Directed	896	1.0
1105	1107	Directed	897	1.0
1105	1108	Directed	898	1.0
1105	1109	Directed	899	1.0
1104	1110	Directed	900	1.0
1110	1111	Directed	901	1.0
1110	1112	Directed	902	1.0
1110	1113	Directed	903	1.0
1104	1114	Directed	904	1.0
1114	1115	Directed	905	1.0
1114	1116	Directed	906	1.0
1114	1117	Directed	907	1.0
1114	1118	Directed	908	1.0
1114	1119	Directed	909	1.0
1104	1120	Directed	910	1.0
1120	1121	Directed	911	1.0
1120	1122	Directed	912	1.0
1122	1123	Directed	913	1.0
1122	1124	Directed	914	1.0
1104	1125	Directed	915	1.0
1125	1126	Directed	916	1.0
1125	1128	Directed	917	1.0
1125	1129	Directed	918	1.0
1104	1130	Directed	919	1.0
1130	1131	Directed	920	1.0
1130	1132	Directed	921	1.0
1104	1133	Directed	922	1.0
1133	1134	Directed	923	1.0
1134	1135	Directed	924	1.0
1134	1136	Directed	925	1.0
1134	1137	Directed	926	1.0
1134	1138	Directed	927	1.0
1133	1139	Directed	928	1.0
1133	1140	Directed	929	1.0
978	1141	Directed	930	1.0
1141	1142	Directed	931	1.0
1142	1143	Directed	932	1.0
1142	1145	Directed	933	1.0
1142	1147	Directed	934	1.0
1147	1148	Directed	935	1.0
1147	1149	Directed	936	1.0
1147	1150	Directed	937	1.0
1147	1151	Directed	938	1.0
1142	1152	Directed	939	1.0
1142	1155	Directed	940	1.0
1142	1158	Directed	941	1.0
1141	1160	Directed	942	1.0
1160	1161	Directed	943	1.0
1161	1162	Directed	944	1.0
1161	1163	Directed	945	1.0
1161	1165	Directed	946	1.0
1160	1167	Directed	947	1.0
1167	1169	Directed	948	1.0
1167	1170	Directed	949	1.0
1167	1171	Directed	950	1.0
1160	1172	Directed	951	1.0
1160	1174	Directed	952	1.0
1160	1176	Directed	953	1.0
1141	1178	Directed	954	1.0
1178	1179	Directed	955	1.0
1179	1180	Directed	956	1.0
1179	1181	Directed	957	1.0
1179	1182	Directed	958	1.0
1179	1183	Directed	959	1.0
1178	1184	Directed	960	1.0
1178	1186	Directed	961	1.0
1186	1187	Directed	962	1.0
1186	1188	Directed	963	1.0
1186	1189	Directed	964	1.0
1186	1190	Directed	965	1.0
1186	1191	Directed	966	1.0
1141	1192	Directed	967	1.0
1192	1193	Directed	968	1.0
1192	1195	Directed	969	1.0
1192	1198	Directed	970	1.0
1198	1199	Directed	971	1.0
1198	1200	Directed	972	1.0
1192	1201	Directed	973	1.0
1192	1203	Directed	974	1.0
1192	1205	Directed	975	1.0
1141	1207	Directed	976	1.0
1207	1208	Directed	977	1.0
1207	1210	Directed	978	1.0
1210	1211	Directed	979	1.0
1210	1213	Directed	980	1.0
1207	1214	Directed	981	1.0
1214	1215	Directed	982	1.0
1214	1216	Directed	983	1.0
1207	1217	Directed	984	1.0
1217	1218	Directed	985	1.0
1217	1220	Directed	986	1.0
1217	1222	Directed	987	1.0
1207	1223	Directed	988	1.0
1223	1224	Directed	989	1.0
1223	1225	Directed	990	1.0
1207	1226	Directed	991	1.0
1226	1227	Directed	992	1.0
1226	1228	Directed	993	1.0
1207	1229	Directed	994	1.0
1229	1230	Directed	995	1.0
1230	1231	Directed	996	1.0
1230	1233	Directed	997	1.0
1229	1235	Directed	998	1.0
1229	1236	Directed	999	1.0
