Source	Target	Type	Id	Weight
1	9380	Directed	1	1.0
9380	9459	Directed	2	1.0
9459	9461	Directed	3	1.0
9461	9462	Directed	4	1.0
9462	9463	Directed	5	1.0
9463	9464	Directed	6	1.0
9464	9465	Directed	7	1.0
9464	9466	Directed	8	1.0
9464	9467	Directed	9	1.0
9463	9468	Directed	10	1.0
9468	9469	Directed	11	1.0
9468	9471	Directed	12	1.0
9468	9473	Directed	13	1.0
9462	9475	Directed	14	1.0
9475	9476	Directed	15	1.0
9476	9477	Directed	16	1.0
9476	9478	Directed	17	1.0
9475	9479	Directed	18	1.0
9475	9480	Directed	19	1.0
9480	9481	Directed	20	1.0
9480	9482	Directed	21	1.0
9480	9484	Directed	22	1.0
9475	9486	Directed	23	1.0
9486	9487	Directed	24	1.0
9486	9488	Directed	25	1.0
9486	9489	Directed	26	1.0
9486	9490	Directed	27	1.0
9486	9491	Directed	28	1.0
9486	9492	Directed	29	1.0
9475	9494	Directed	30	1.0
9494	9495	Directed	31	1.0
9494	9496	Directed	32	1.0
9494	9497	Directed	33	1.0
9494	9498	Directed	34	1.0
9462	9499	Directed	35	1.0
9499	9500	Directed	36	1.0
9500	9501	Directed	37	1.0
9500	9502	Directed	38	1.0
9500	9504	Directed	39	1.0
9499	9505	Directed	40	1.0
9461	9507	Directed	41	1.0
9507	9508	Directed	42	1.0
9508	9509	Directed	43	1.0
9508	9510	Directed	44	1.0
9508	9511	Directed	45	1.0
9507	9512	Directed	46	1.0
9512	9514	Directed	47	1.0
9512	9515	Directed	48	1.0
9507	9516	Directed	49	1.0
9516	9518	Directed	50	1.0
9516	9519	Directed	51	1.0
9516	9520	Directed	52	1.0
9507	9521	Directed	53	1.0
9521	9522	Directed	54	1.0
9521	9524	Directed	55	1.0
9459	9526	Directed	56	1.0
9526	9527	Directed	57	1.0
9527	9528	Directed	58	1.0
9527	9529	Directed	59	1.0
9529	9530	Directed	60	1.0
9529	9531	Directed	61	1.0
9527	9532	Directed	62	1.0
9532	9534	Directed	63	1.0
9532	9536	Directed	64	1.0
9532	9538	Directed	65	1.0
9526	9540	Directed	66	1.0
9540	9541	Directed	67	1.0
9541	9542	Directed	68	1.0
9541	9544	Directed	69	1.0
9541	9546	Directed	70	1.0
