Source	Target	Type	Id	Weight
1	1899	Directed	1	1.0
1899	2067	Directed	2	1.0
2067	2069	Directed	3	1.0
2069	2070	Directed	4	1.0
2069	2071	Directed	5	1.0
2071	2072	Directed	6	1.0
2071	2074	Directed	7	1.0
2071	2076	Directed	8	1.0
2071	2078	Directed	9	1.0
2071	2080	Directed	10	1.0
2080	2081	Directed	11	1.0
2080	2082	Directed	12	1.0
2080	2083	Directed	13	1.0
2071	2084	Directed	14	1.0
2071	2086	Directed	15	1.0
2071	2088	Directed	16	1.0
2071	2090	Directed	17	1.0
2090	2091	Directed	18	1.0
2090	2093	Directed	19	1.0
2090	2094	Directed	20	1.0
2090	2096	Directed	21	1.0
2071	2097	Directed	22	1.0
2069	2099	Directed	23	1.0
2099	2101	Directed	24	1.0
2099	2103	Directed	25	1.0
2099	2105	Directed	26	1.0
2099	2107	Directed	27	1.0
2107	2108	Directed	28	1.0
2107	2109	Directed	29	1.0
2107	2110	Directed	30	1.0
2107	2111	Directed	31	1.0
2107	2112	Directed	32	1.0
2107	2113	Directed	33	1.0
2107	2114	Directed	34	1.0
2107	2115	Directed	35	1.0
2107	2116	Directed	36	1.0
2099	2117	Directed	37	1.0
2117	2118	Directed	38	1.0
2117	2119	Directed	39	1.0
2099	2120	Directed	40	1.0
2099	2122	Directed	41	1.0
2069	2124	Directed	42	1.0
2069	2125	Directed	43	1.0
2125	2126	Directed	44	1.0
2125	2127	Directed	45	1.0
2125	2128	Directed	46	1.0
2125	2129	Directed	47	1.0
2069	2130	Directed	48	1.0
2067	2131	Directed	49	1.0
2131	2132	Directed	50	1.0
2132	2133	Directed	51	1.0
2132	2134	Directed	52	1.0
2132	2135	Directed	53	1.0
2132	2136	Directed	54	1.0
2132	2137	Directed	55	1.0
2132	2138	Directed	56	1.0
2132	2139	Directed	57	1.0
2131	2140	Directed	58	1.0
2140	2141	Directed	59	1.0
2140	2142	Directed	60	1.0
2140	2144	Directed	61	1.0
2140	2145	Directed	62	1.0
2131	2146	Directed	63	1.0
2067	2147	Directed	64	1.0
2147	2148	Directed	65	1.0
2148	2149	Directed	66	1.0
2148	2150	Directed	67	1.0
2148	2151	Directed	68	1.0
2148	2152	Directed	69	1.0
2148	2153	Directed	70	1.0
2147	2155	Directed	71	1.0
2147	2156	Directed	72	1.0
2156	2157	Directed	73	1.0
2156	2158	Directed	74	1.0
2156	2159	Directed	75	1.0
2156	2160	Directed	76	1.0
2147	2161	Directed	77	1.0
2161	2162	Directed	78	1.0
2161	2163	Directed	79	1.0
2161	2164	Directed	80	1.0
2161	2165	Directed	81	1.0
2147	2166	Directed	82	1.0
2166	2167	Directed	83	1.0
2166	2168	Directed	84	1.0
2166	2169	Directed	85	1.0
